Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Tyyppi;Valmistusmaa;Vuosikerta;Alkoholi-%;Energia kcal/100 ml
905132;Små Sure Bubble Fizz muovipullo;Spritfabrikken Danmark A/S;0,5 l;12.85;25.7;Liköörit ja Katkerot;Tanska;;16.4;210.0
904224;Små Sure Sour Shot Cola muovipullo;Spritfabrikken Danmark A/S;0,5 l;12.85;25.7;Liköörit ja Katkerot;Tanska;;16.4;240.0
957205;Små Sure Sour Shot Jordbaer muovipullo;Spritfabrikken Danmark A/S;0,5 l;12.85;25.7;Liköörit ja Katkerot;Tanska;;16.4;230.0
942505;Små Sure Twisted Sour Fruit;Spritfabrikken Danmark A/S;0,7 l;16.8;24.0;Liköörit ja Katkerot;Tanska;;16.4;230.0
955936;Sour Fisk Pink & Black;United Drinks A/S;0,7 l;17.98;25.69;Liköörit ja Katkerot;Tanska;;15.0;170.0
294296;Sour Fisk Sour Cola;United Drinks;0,5 l;12.99;25.78;Liköörit ja Katkerot;Tanska;;15.0;170.0
915074;Sour Fisk Sour Ice Pear;United Drinks A/S;0,7 l;17.98;25.69;Liköörit ja Katkerot;Tanska;;15.0;220.0
947357;Sour Fisk Sour Strawberry;United Drinks A/S;0,7 l;17.98;25.69;Liköörit ja Katkerot;Tanska;;15.0;170.0
258996;Sour Fisk Sour Watermelon;United Drinks;0,5 l;12.99;25.78;Liköörit ja Katkerot;Tanska;;15.0;210.0
177933;Angostura Aromatic Bitters;House of Angostura;0,2 l;20.79;103.95;Liköörit ja Katkerot;Trinidad ja Tobago;;44.7;280.0
198292;Angostura Orange Bitters;House of Angostura;0,1 l;12.59;125.9;Liköörit ja Katkerot;Trinidad ja Tobago;;28.0;150.0
943916;Becherovka;Jan Becher;0,5 l;23.48;46.76;Liköörit ja Katkerot;Tsekki;;38.0;250.0
121946;Zwack Unicum;Zwack Unicum;0,5 l;21.99;43.78;Liköörit ja Katkerot;Unkari;;40.0;290.0
1843;Diesel Peppermint;Liviko;0,2 l;4.72;23.1;Liköörit ja Katkerot;Viro;;20.0;170.0
2133;Metsmaasikas Wild Strawberry;Liviko;0,5 l;9.78;19.36;Liköörit ja Katkerot;Viro;;21.0;220.0
233643;Metsmaasikas Wild Strawberry muovipullo;Liviko;0,2 l;4.79;23.45;Liköörit ja Katkerot;Viro;;21.0;220.0
124676;Minty Icy Strawberry;Liviko;0,5 l;13.23;26.26;Liköörit ja Katkerot;Viro;;25.0;240.0
2144;Vana Tallinn;Liviko;0,5 l;18.98;37.76;Liköörit ja Katkerot;Viro;;40.0;350.0
934936;Vana Tallinn Cream Coffee;Liviko;0,5 l;13.54;26.88;Liköörit ja Katkerot;Viro;;16.0;250.0
943834;Vana Tallinn Cream Marzipan;Liviko;0,5 l;13.54;26.88;Liköörit ja Katkerot;Viro;;16.0;240.0
137536;Vana Tallinn Dark Liquorice;Liviko;0,5 l;18.48;36.76;Liköörit ja Katkerot;Viro;;35.0;300.0
951666;Vana Tallinn Ice Cream;As Liviko;0,5 l;13.54;26.88;Liköörit ja Katkerot;Viro;;16.0;240.0
126766;Vana Tallinn Wild Spices;Liviko;0,5 l;18.48;36.76;Liköörit ja Katkerot;Viro;;35.0;290.0
121443;Vana Tallinn muovipullo;Liviko;0,2 l;8.54;42.2;Liköörit ja Katkerot;Viro;;40.0;350.0
196321;Vana Tallinn muovipullo;Liviko;0,04 l;2.99;74.75;Liköörit ja Katkerot;Viro;;40.0;360.0
134236;Xanté;Altia;0,5 l;24.99;49.78;Liköörit ja Katkerot;Viro;;35.0;250.0
151176;Xanté Dark Chocolate & Pear;Altia;0,5 l;25.38;50.56;Liköörit ja Katkerot;Viro;;38.0;280.0
123597;Jack Daniel's Tennessee Honey;Jack Daniel Distillery;0,7 l;36.99;52.7;Liköörit ja Katkerot;Yhdysvallat;;35.0;250.0
949767;Jim Beam Apple;James B. Beam;0,7 l;28.49;40.7;Liköörit ja Katkerot;Yhdysvallat;;35.0;280.0
926127;Old Virginia Smooth Honey;Old Virginia;0,7 l;21.99;31.27;Liköörit ja Katkerot;Yhdysvallat;;30.0;250.0
141404;Rackhouse Finest Crafted Kentucky Spice;Bartizan;0,35 l;18.59;52.83;Liköörit ja Katkerot;Yhdysvallat;;35.0;290.0
160794;Southern Comfort;Sazerac Company;0,35 l;14.98;42.51;Liköörit ja Katkerot;Yhdysvallat;;35.0;240.0
917116;A. Bergere Blanc de Blancs Champagne Brut;A. Bergere;0,75 l;43.5;58.0;kuohuviinit & samppanjat;Ranska;;12.0;70.0
901058;A. Bergere Champagne Brut Nature;A. Bergere;0,75 l;44.5;59.33;kuohuviinit & samppanjat;Ranska;;12.0;70.0
504097;A. Bergère Les Vignes de Nuit 100% Chardonnay Champagne Extra Brut;André Bergère;0,75 l;79.9;106.53;kuohuviinit & samppanjat;Ranska;;12.0;70.0
945277;Alexandre Bonnet Blanc de Noirs Brut;Alexandre Bonnet;0,75 l;36.79;48.92;kuohuviinit & samppanjat;Ranska;;12.5;80.0
547787;Alexandre Bonnet Expression Rosée Champagne Brut;Alexandre Bonnet;0,75 l;67.89;90.52;kuohuviinit & samppanjat;Ranska;;12.5;80.0
553517;Alexandre Bonnet Harmonie de Blancs Millésime Champagne Extra-Brut 2015;Alexandre Bonnet;0,75 l;54.9;73.2;kuohuviinit & samppanjat;Ranska;2015.0;12.5;70.0
598097;Alexandre Bonnet Noir Champagne Extra Brut;Alexandre Bonnet;0,75 l;54.9;73.2;kuohuviinit & samppanjat;Ranska;;12.5;70.0
555847;Alexandre Bonnet Perle Rosée Champagne Brut;Alexandre Bonnet;0,75 l;38.2;50.8;kuohuviinit & samppanjat;Ranska;;12.5;80.0
574667;Alexandre Bonnet Rosé Champagne Extra Brut;Alexandre Bonnet;0,75 l;40.19;53.45;kuohuviinit & samppanjat;Ranska;;12.5;70.0
904574;Alexandre Penet Champagne Extra Brut;Alexandre Penet;0,375 l;19.98;53.28;kuohuviinit & samppanjat;Ranska;;12.0;70.0
948355;Alexandre Penet Grand Cru Champagne Brut Nature;Alexandre Penet;0,75 l;47.89;63.85;kuohuviinit & samppanjat;Ranska;;12.0;70.0
911327;Alfred Gratien Champagne Brut;Alfred Gratien;0,75 l;47.5;63.2;kuohuviinit & samppanjat;Ranska;;12.5;80.0
906507;Alfred Gratien Cuvée Paradis Champagne Brut 2009;Alfred Gratien;0,75 l;97.99;130.65;kuohuviinit & samppanjat;Ranska;2009.0;12.5;70.0
950817;Alfred Gratien Millésimé Champagne Brut 2005;Alfred Gratien;0,75 l;72.01;95.88;kuohuviinit & samppanjat;Ranska;2005.0;12.5;70.0
914911;Alfred Gratien Rose Champagne Brut;Alfred Gratien;0,75 l;48.5;64.53;kuohuviinit & samppanjat;Ranska;;12.5;80.0
936761;Alice Bardot Cuvée Belle Noire  Champagne Brut;Iconic Wines;0,75 l;26.98;35.84;kuohuviinit & samppanjat;Ranska;;12.5;70.0
908408;Alice Bardot Cuvée Grande Reserve Champagne Brut;Iconic Wines;0,375 l;17.98;47.68;kuohuviinit & samppanjat;Ranska;;12.5;70.0
526177;Amour de Deutz Champagne Brut 2010;Deutz;0,75 l;149.99;199.99;kuohuviinit & samppanjat;Ranska;2010.0;12.0;70.0
907233;André Clouet Chalky Champagne Brut;Champagne André Clouet;0,75 l;48.0;64.0;kuohuviinit & samppanjat;Ranska;;12.0;70.0
907305;André Clouet Dream Vintage Champagne Brut 2013;Champagne André Clouet;0,75 l;52.0;69.33;kuohuviinit & samppanjat;Ranska;2013.0;12.0;70.0
947303;André Clouet Dream Vintage Grand Cru Champagne Brut 2006;Champagne André Clouet;0,75 l;59.5;79.33;kuohuviinit & samppanjat;Ranska;2006.0;12.0;70.0
552278;André Clouet Grande Reserve Blanc de Noirs Magnum Champagne Brut;André Clouet;1,5 l;65.98;43.92;kuohuviinit & samppanjat;Ranska;;12.0;70.0
926588;André Clouet Grande Reserve Champagne Brut Jeroboam;Champagne André Clouet;3 l;200.79;66.93;kuohuviinit & samppanjat;Ranska;;12.0;70.0
926394;André Clouet Grande Réserve Blanc de Noirs Champagne Brut;Champagne André Clouet;0,375 l;18.99;50.37;kuohuviinit & samppanjat;Ranska;;12.0;70.0
537517;André Clouet Grande Réserve Blanc de Noirs Champagne Brut;André Clouet;0,75 l;33.9;45.07;kuohuviinit & samppanjat;Ranska;;12.0;70.0
937997;André Clouet Rosé Champagne Brut;Champagne André Clouet;0,75 l;39.98;53.17;kuohuviinit & samppanjat;Ranska;;12.0;70.0
904566;André Clouet Rosé Champagne Brut Magnum;Champagne André Clouet;1,5 l;84.4;56.27;kuohuviinit & samppanjat;Ranska;;12.0;70.0
925577;André Clouet Silver Champagne Brut Nature;Champagne André Clouet;0,75 l;35.4;47.07;kuohuviinit & samppanjat;Ranska;;12.0;70.0
925807;André Clouet Un Jour de 1911 Champagne Brut;André Clouet;0,75 l;69.99;93.19;kuohuviinit & samppanjat;Ranska;;12.0;70.0
944817;André Legrand Champagne Brut;Winepartners Nordic;0,75 l;29.4;39.07;kuohuviinit & samppanjat;Ranska;;12.0;70.0
905787;Armand de Brignac Gold Champagne Brut;Cattier;0,75 l;294.51;392.68;kuohuviinit & samppanjat;Ranska;;12.5;80.0
951347;Armand de Brignac Rosé Champagne Brut;Cattier;0,75 l;474.51;632.68;kuohuviinit & samppanjat;Ranska;;12.5;70.0
501607;Aspasie Cépages d'Antan Champagne Brut;Ariston;0,75 l;101.12;134.83;kuohuviinit & samppanjat;Ranska;;12.0;70.0
940894;Autréau Premier Cru Champagne Brut;Champagne Autréau de Champillon;0,375 l;19.98;53.28;kuohuviinit & samppanjat;Ranska;;12.5;70.0
934683;Autréau Premier Cru Champagne Brut;Champagne Autréau de Champillon;0,2 l;12.99;64.95;kuohuviinit & samppanjat;Ranska;;12.5;70.0
915046;Autréau de Champillon Blanc de Blancs Grand Cru Champagne Brut;Champagne Autréau de Champillon;0,75 l;38.75;51.67;kuohuviinit & samppanjat;Ranska;;12.5;70.0
951188;Autréau de Champillon Premier Cru Champagne Brut;Autréau de Champillon;0,75 l;34.9;46.53;kuohuviinit & samppanjat;Ranska;;12.5;70.0
906607;Autréau de Champillon Réserve Grand Cru Champagne Brut;Champagne Autréau de Champillon;0,75 l;39.5;52.67;kuohuviinit & samppanjat;Ranska;;12.0;70.0
911811;Ayala Rosé Majeur Champagne Brut;Ayala;0,75 l;53.48;71.17;kuohuviinit & samppanjat;Ranska;;12.0;70.0
911157;Barfontarc Tradition Champagne Brut;Elabore par Cooperative Vinicole Baroville;0,75 l;37.1;49.47;kuohuviinit & samppanjat;Ranska;;12.0;70.0
913245;Baron Albert Yes Champagne Brut;Champagne Baron-Albert;0,75 l;39.98;53.31;kuohuviinit & samppanjat;Ranska;;12.0;70.0
943892;Baron-Albert L'Universelle Champagne Brut;Champagne Baron-Albert;0,75 l;32.0;42.53;kuohuviinit & samppanjat;Ranska;;12.0;70.0
920118;Baron-Fuenté Grand Millésime Brut 2009;Baron-Fuenté;0,75 l;37.9;50.53;kuohuviinit & samppanjat;Ranska;2009.0;12.0;70.0
593967;Baron-Fuenté Grande Réserve Champagne Brut;Champagne Baron Fuenté;0,75 l;27.99;37.19;kuohuviinit & samppanjat;Ranska;;12.5;70.0
564344;Baron-Fuenté Grande Réserve Champagne Brut;Baron Fuenté;0,375 l;17.29;45.84;kuohuviinit & samppanjat;Ranska;;12.5;80.0
554237;Barons de Rothschild Blanc de Blanc Champagne Brut;Société Champenoise des Barons et Associés;0,75 l;69.99;93.32;kuohuviinit & samppanjat;Ranska;;12.0;70.0
563027;Barons de Rothschild Blanc de Blancs Vintage Champagne Brut 2008;Champagne Barons de Rothschild;0,75 l;245.94;327.92;kuohuviinit & samppanjat;Ranska;2008.0;12.0;70.0
925757;Barons de Rothschild Champagne Brut;Société Champenoise des Barons et Associés;0,75 l;57.1;76.0;kuohuviinit & samppanjat;Ranska;;12.0;70.0
528667;Barons de Rothschild Rosé Champagne Brut;Société Champenoise des Barons et Associés;0,75 l;69.99;93.32;kuohuviinit & samppanjat;Ranska;;12.0;70.0
914102;Bauchet Mémoire Millesime Premier Cru Champagne Brut 2013;Bauchet;0,75 l;50.0;66.53;kuohuviinit & samppanjat;Ranska;2013.0;12.5;70.0
928763;Bauchet Origine Champagne Brut;Bauchet;0,375 l;18.98;50.35;kuohuviinit & samppanjat;Ranska;;12.5;80.0
956411;Bauchet Origine Champagne Brut;Bauchet;0,75 l;34.99;46.52;kuohuviinit & samppanjat;Ranska;;12.5;80.0
928747;Beaumont des Crayères Grande Réserve Champagne Brut;Beaumont des Crayères;0,75 l;37.19;49.45;kuohuviinit & samppanjat;Ranska;;12.0;70.0
581067;Bernard Lonclas Blanc de Blancs Champagne Brut;Bernard Lonclas;0,75 l;37.08;49.44;kuohuviinit & samppanjat;Ranska;;12.0;70.0
563017;Bernard Lonclas Blanc de Blancs Champagne Extra Brut;Bernard Lonclas;0,75 l;42.48;56.64;kuohuviinit & samppanjat;Ranska;;12.0;70.0
941625;Bernard Robert Réserve Champagne Brut;Bernard Robert;0,75 l;29.9;39.87;kuohuviinit & samppanjat;Ranska;;12.0;70.0
947807;Besserat de Bellefon Blanc de Blancs Champagne Brut;Besserat de Bellefon;0,75 l;72.99;97.19;kuohuviinit & samppanjat;Ranska;;12.5;70.0
564257;Besserat de Bellefon Millésime Champagne Brut 2008;Besserat de Bellefon;0,75 l;68.2;90.8;kuohuviinit & samppanjat;Ranska;2008.0;12.5;70.0
593547;Billecart-Salmon Cuvée Nicolas François Champagne Brut 2002;Billecart-Salmon;0,75 l;170.0;226.67;kuohuviinit & samppanjat;Ranska;2002.0;12.5;70.0
548597;Billecart-Salmon Elisabeth Salmon Rosé Champagne Brut 2008;Billecart-Salmon;0,75 l;170.0;226.67;kuohuviinit & samppanjat;Ranska;2008.0;12.5;70.0
932527;Billecart-Salmon Rosé Champagne Brut;Billecart-Salmon;0,75 l;74.9;99.73;kuohuviinit & samppanjat;Ranska;;12.0;70.0
548517;Billecart-Salmon Réserve Champagne Brut;Billecart-Salmon;0,75 l;46.98;62.51;kuohuviinit & samppanjat;Ranska;;12.0;70.0
913167;Billecart-Salmon Sous Bois Champagne Brut;Billecart-Salmon;0,75 l;69.9;93.07;kuohuviinit & samppanjat;Ranska;;12.0;70.0
950567;Billecart-Salmon Vintage Champagne Extra Brut  2009;Billecart-Salmon;0,75 l;71.9;95.87;kuohuviinit & samppanjat;Ranska;2009.0;12.0;70.0
582897;Blondel Premier Cru Carte d'Or Champagne Brut;Blondel;0,75 l;34.99;46.52;kuohuviinit & samppanjat;Ranska;;12.0;70.0
959693;Boizel Blanc de Blancs Champagne Brut 2006;Champagne Boizel;0,75 l;99.98;133.31;kuohuviinit & samppanjat;Ranska;2006.0;12.0;70.0
927917;Boizel Blanc de Noirs Champagne Brut;Champagne Boizel;0,75 l;55.99;74.65;kuohuviinit & samppanjat;Ranska;;12.0;70.0
951597;Boizel Grand Vintage Champagne Brut 2009;Champagne Boizel;0,75 l;75.98;101.31;kuohuviinit & samppanjat;Ranska;2009.0;12.0;70.0
949464;Boizel Rosé Champagne Brut;Champagne Boizel;0,375 l;22.98;61.01;kuohuviinit & samppanjat;Ranska;;12.0;70.0
941364;Boizel Réserve Champagne Brut;Champagne Boizel;0,75 l;49.98;66.51;kuohuviinit & samppanjat;Ranska;;12.0;70.0
943067;Bollinger La Grande Année Brut 2012;Bollinger;0,75 l;149.9;199.73;kuohuviinit & samppanjat;Ranska;2012.0;12.0;70.0
939247;Bollinger La Grande Année Rosé Champagne Brut 2012;Bollinger;0,75 l;166.7;222.27;kuohuviinit & samppanjat;Ranska;2012.0;12.0;70.0
953062;Bollinger R.D. Champagne Extra Brut 2007;Bollinger;0,75 l;199.0;265.33;kuohuviinit & samppanjat;Ranska;2007.0;12.5;70.0
558288;Bollinger R.D. Champagne Extra Brut Jeroboam 2007;Bollinger;3 l;985.0;328.33;kuohuviinit & samppanjat;Ranska;2007.0;12.5;70.0
576988;Bollinger R.D. Champagne Extra Brut Magnum 2007;Bollinger;1,5 l;434.9;289.93;kuohuviinit & samppanjat;Ranska;2007.0;12.5;70.0
954667;Bollinger Rosé Champagne Brut;Bollinger;0,75 l;77.8;103.6;kuohuviinit & samppanjat;Ranska;;12.0;70.0
8715;Bollinger Special Cuvée Champagne Brut;Bollinger;0,75 l;61.49;81.85;kuohuviinit & samppanjat;Ranska;;12.0;70.0
581058;Bollinger Special Cuvée Champagne Brut Jeroboam;Bollinger;3 l;276.5;92.17;kuohuviinit & samppanjat;Ranska;;12.5;70.0
936458;Bollinger Spécial Cuvée Magnum Champagne Brut;Bollinger;1,5 l;135.49;90.33;kuohuviinit & samppanjat;Ranska;;12.0;70.0
8593;Bonnaire Tradition Champagne Brut;Bonnaire;0,75 l;27.69;36.79;kuohuviinit & samppanjat;Ranska;;12.0;70.0
917451;Bonnet Ponson Les Vignes Dieu Blanc de Blancs Champagne Extra Brut 2009;Champagne Bonnet Ponson;0,75 l;69.79;93.05;kuohuviinit & samppanjat;Ranska;2009.0;12.0;70.0
949765;Bonnet-Ponson Perpétuelle Premier Cru Champagne Non Dosé;Champagne Bonnet-Ponson;0,75 l;52.24;69.65;kuohuviinit & samppanjat;Ranska;;12.5;70.0
942121;Bonnet-Ponson Premier Cru Champagne Rosé Brut;Champagne Bonnet-Ponson;0,75 l;54.03;72.04;kuohuviinit & samppanjat;Ranska;;12.0;70.0
528817;Bouche Expertise 7 Champagne Extra-Brut;Bouché Père et Fils;0,75 l;44.15;58.87;kuohuviinit & samppanjat;Ranska;;12.0;70.0
567917;Brimoncourt Blanc de Blancs Champagne Brut;Brimoncourt;0,75 l;55.12;73.49;kuohuviinit & samppanjat;Ranska;;12.5;70.0
506547;Brimoncourt Régence Champagne Brut;Brimoncourt;0,75 l;48.41;64.55;kuohuviinit & samppanjat;Ranska;;12.5;70.0
904332;Bruno Paillard Blanc de Blancs Grand Cru Champagne Extra Brut;Champagne Bruno Paillard;0,75 l;81.61;108.81;kuohuviinit & samppanjat;Ranska;;12.0;70.0
599497;Bruno Paillard Première Cuvée Champagne Extra Brut;Bruno Paillard;0,75 l;57.13;76.04;kuohuviinit & samppanjat;Ranska;;12.0;70.0
567007;Canard-Duchêne Champagne Brut;Canard-Duchêne;0,75 l;49.3;65.73;kuohuviinit & samppanjat;Ranska;;12.0;70.0
916417;Castelnau Blanc de Blancs Millésimé Champagne Brut 2005;CRVC;0,75 l;60.78;81.04;kuohuviinit & samppanjat;Ranska;2005.0;12.5;70.0
925257;Castelnau Réserve Champagne Brut;CRVC;0,75 l;37.98;50.51;kuohuviinit & samppanjat;Ranska;;12.5;70.0
593197;Champagne Thiénot X Penfolds Lot 2-175 Grand Cru Blanc de Blancs Vintage Champagne Extra Brut 2012;Champagne Alain Thiénot;0,75 l;179.89;239.85;kuohuviinit & samppanjat;Ranska;2012.0;12.5;70.0
585717;Champagne Thiénot X Penfolds Lot. 3-175 Grand Cru Blanc de Noirs Vintage Champagne Extra Brut 2012;Champagne Alain Thiénot;0,75 l;179.89;239.85;kuohuviinit & samppanjat;Ranska;2012.0;12.0;70.0
569898;Charles Ellner Grande Reserve Champagne Brut;Ellner;1,5 l;62.35;41.57;kuohuviinit & samppanjat;Ranska;;12.0;70.0
915187;Charles Heidsieck Blanc des Millenaires Champagne Brut 2004;Charles Heidsieck;0,75 l;179.22;238.96;kuohuviinit & samppanjat;Ranska;2004.0;12.0;70.0
942107;Charles Heidsieck Rose Reserve Brut;Charles Heidsieck;0,75 l;70.19;93.45;kuohuviinit & samppanjat;Ranska;;12.0;70.0
564737;Charles Heidsieck Réserve Champagne Brut;Charles Heidsieck;0,75 l;56.2;74.8;kuohuviinit & samppanjat;Ranska;;12.0;70.0
926027;Charles Heidsieck Vintage Champagne Brut 2012;Charles Heidsieck;0,75 l;87.75;117.0;kuohuviinit & samppanjat;Ranska;2012.0;12.0;70.0
903757;Charles Heidsieck Vintage Rosé Champagne Brut 2005;Charles Heidsieck;0,75 l;99.24;132.32;kuohuviinit & samppanjat;Ranska;2005.0;12.0;70.0
566564;Charles Mignon 1er Cru Premium Reserve Champagne Brut;Charles Mignon;0,375 l;19.98;53.01;kuohuviinit & samppanjat;Ranska;;12.0;70.0
917162;Charles Mignon Comte de Marne Grand Cru Champagne Brut;Charles Mignon;0,75 l;59.98;79.97;kuohuviinit & samppanjat;Ranska;;12.0;70.0
929777;Charles Mignon Comte de Marne Grand Cru Rosé  Champagne Brut;Charles Mignon;0,75 l;59.98;79.97;kuohuviinit & samppanjat;Ranska;;12.5;70.0
551197;Charlier & Fils Spécial Club Champagne Brut 2006;Charlier-Perrin;0,75 l;49.68;66.11;kuohuviinit & samppanjat;Ranska;2006.0;12.0;70.0
586427;Charpentier Meunier Terre d'Argile Champagne Extra Brut;Charpentier;0,75 l;49.17;65.56;kuohuviinit & samppanjat;Ranska;;12.0;70.0
955272;Christian de Montaille Champagne Brut;Christian de Montaille;0,75 l;29.5;39.33;kuohuviinit & samppanjat;Ranska;;12.0;70.0
565477;Claude Baron Saphir Champagne Brut;Baron-Albert;0,75 l;26.48;35.17;kuohuviinit & samppanjat;Ranska;;12.0;70.0
553897;Clos Lanson Brut 2006;Lanson;0,75 l;198.99;265.32;kuohuviinit & samppanjat;Ranska;2006.0;12.5;70.0
530387;Clos du Château de Bligny Cuvée 6 Cépages Champagne Brut;Château de Bligny;0,75 l;94.9;126.53;kuohuviinit & samppanjat;Ranska;;12.0;70.0
935104;Collet Esprit Couture Champagne Brut;Collet;0,75 l;198.85;265.13;kuohuviinit & samppanjat;Ranska;;12.5;70.0
952968;Corbon D'Autrefois Champagne Brut;Champagne Corbon;0,75 l;89.89;119.85;kuohuviinit & samppanjat;Ranska;;12.0;70.0
927936;Corbon D'Autrefois Champagne Brut;Champagne Corbon;0,75 l;107.69;143.59;kuohuviinit & samppanjat;Ranska;;12.0;70.0
952387;Dangin-Fays Champagne Brut;Champagne Dangin;0,75 l;29.98;39.97;kuohuviinit & samppanjat;Ranska;;12.0;70.0
924562;De Castellane Champagne Brut;De Castellane;0,75 l;39.98;53.31;kuohuviinit & samppanjat;Ranska;;12.0;70.0
933747;De Montpervier Champagne Brut;De Montpervier;0,75 l;29.99;39.85;kuohuviinit & samppanjat;Ranska;;12.5;80.0
503767;De Saint Gall Champagne Demi-Sec;Union Champagne;0,75 l;29.88;39.71;kuohuviinit & samppanjat;Ranska;;12.5;90.0
552927;De Saint-Gall Le Charpenté Grand Cru Champagne Extra Brut;Union Champagne;0,75 l;55.0;73.33;kuohuviinit & samppanjat;Ranska;;12.5;70.0
536097;De Saint-Gall Le Généreux Premier Cru Champagne Extra Brut;Union Champagne;0,75 l;55.0;73.33;kuohuviinit & samppanjat;Ranska;;12.5;70.0
521187;De Saint-Gall Le Minéral Grand Cru Champagne Extra Brut;Union Champagne;0,75 l;55.0;73.33;kuohuviinit & samppanjat;Ranska;;12.5;70.0
573767;De Saint-Gall L’Expressif Grand Cru Champagne Extra Brut;Union Champagne;0,75 l;55.0;73.33;kuohuviinit & samppanjat;Ranska;;12.5;70.0
551817;De Saint-Gall Orpale Blanc de Blancs Grand Cru Champagne Brut 2008;Union Champagne;0,75 l;109.0;145.33;kuohuviinit & samppanjat;Ranska;2008.0;12.5;70.0
959833;De Sousa Cuvée 3A Grand Cru Champagne Extra Brut;De Sousa;0,75 l;68.29;91.05;kuohuviinit & samppanjat;Ranska;;12.5;70.0
572087;De Sousa Cuvée Umami Grand Cru Millésime Champagne Extra Brut 2009;De Sousa;0,75 l;198.89;265.19;kuohuviinit & samppanjat;Ranska;2009.0;12.5;70.0
597967;De Sousa Grand Cru Blanc de Blancs Champagne Brut;De Sousa;0,75 l;58.9;78.4;kuohuviinit & samppanjat;Ranska;;12.5;70.0
943445;De Sousa Mycorhize Grand Cru Champagne Extra Brut;De Sousa;0,75 l;73.49;97.99;kuohuviinit & samppanjat;Ranska;;12.5;70.0
945028;Dehours & Fils Brisefer Reserve Perpetuelle Champagne Extra Brut;Dehours & Fils;0,75 l;79.81;106.41;kuohuviinit & samppanjat;Ranska;;12.5;70.0
944288;Dehours & Fils Oeil de Perdrix Champagne Extra Brut;Champagne Dehours & Fils;0,75 l;60.08;80.11;kuohuviinit & samppanjat;Ranska;;13.0;70.0
936223;Delamotte Champagne Brut;Delamotte;0,75 l;39.98;53.31;kuohuviinit & samppanjat;Ranska;;12.0;70.0
902556;Delavenne Grand Cru Champagne Brut Tradition;Champagne Delavenne Pere & Fils;0,75 l;49.98;66.64;kuohuviinit & samppanjat;Ranska;;12.5;80.0
952258;Delavenne Grand Cru Champagne Demi-Sec;Champagne Delavenne Pere & Fils;0,75 l;49.98;66.64;kuohuviinit & samppanjat;Ranska;;12.5;80.0
928305;Delavenne Pere & Fils Grand Cru Champagne Brut Nature;Champagne Delavenne Pere & Fils;0,75 l;54.9;73.2;kuohuviinit & samppanjat;Ranska;;12.0;70.0
913567;Delot L'orée du Bois Champagne Brut;Scev la Champenoise;0,75 l;45.31;60.41;kuohuviinit & samppanjat;Ranska;;12.0;70.0
903727;Deutz Blanc de Blancs Champagne Brut 2016;Deutz;0,75 l;79.87;106.36;kuohuviinit & samppanjat;Ranska;2016.0;12.0;70.0
957057;Deutz Champagne Brut 2014;Deutz;0,75 l;73.81;98.28;kuohuviinit & samppanjat;Ranska;2014.0;12.0;70.0
567564;Deutz Classic Champagne Brut;Deutz;0,375 l;25.4;67.47;kuohuviinit & samppanjat;Ranska;;12.0;70.0
931207;Deutz Classic Champagne Brut;Deutz;0,75 l;49.96;66.48;kuohuviinit & samppanjat;Ranska;;12.0;70.0
912628;Deutz Classic Champagne Brut Jeroboam;Champagne Deutz;3 l;266.8;88.93;kuohuviinit & samppanjat;Ranska;;12.0;70.0
947788;Deutz Classic Champagne Brut Magnum;Champagne Deutz;1,5 l;115.34;76.89;kuohuviinit & samppanjat;Ranska;;12.0;70.0
937408;Deutz Classic Champagne Brut Mathusalem;Champagne Deutz;6 l;553.15;92.19;kuohuviinit & samppanjat;Ranska;;12.0;70.0
526094;Deutz Rosé Champagne Brut;Deutz;0,375 l;28.56;75.89;kuohuviinit & samppanjat;Ranska;;12.0;70.0
590967;Devaux & Michel Chapoutier Sténopé Champagne Brut 2008;Devaux;0,75 l;190.05;253.4;kuohuviinit & samppanjat;Ranska;2008.0;12.0;70.0
538087;Didier Herbert Grand Cru Blanc de Blancs Les Coutures Champagne Brut 2010;Didier Herbert;0,75 l;66.5;88.67;kuohuviinit & samppanjat;Ranska;2010.0;12.0;70.0
545448;Dom Pérignon Champagne Brut Magnum 2008;Moët & Chandon;1,5 l;479.9;319.93;kuohuviinit & samppanjat;Ranska;2008.0;12.5;70.0
589407;Dom Pérignon Lady Gaga Edition Vintage Champagne Brut 2010;Moët & Chandon;0,75 l;188.89;251.72;kuohuviinit & samppanjat;Ranska;2010.0;12.5;70.0
549537;Dom Pérignon Vintage P2 Champagne Brut 2002;Moët & Chandon;0,75 l;391.89;522.52;kuohuviinit & samppanjat;Ranska;2002.0;12.5;70.0
928406;Dom Ruinart Blanc de Blancs Champagne Brut 2009;Ruinart;0,75 l;225.9;301.2;kuohuviinit & samppanjat;Ranska;2009.0;12.5;70.0
505777;Domaine Alexandre Bonnet La Forêt Rosé de Saignée Millésime Champagne Extra Brut 2015;Domaine Alexandre Bonnet;0,75 l;86.9;115.87;kuohuviinit & samppanjat;Ranska;2015.0;12.5;70.0
595427;Domaine Alexandre Bonnet La Géande 7 Cépages Millésime Champagne Brut Nature 2017;Domaine Alexandre Bonnet;0,75 l;86.9;115.87;kuohuviinit & samppanjat;Ranska;2017.0;12.5;70.0
